row ID;row m/z;row retention time;name;row identity (main ID);row identity (all IDs);row identity (main ID + details);identity;row number of detected peaks;average;CRE/WT;WT/Tert;CRE/Tert;t test;Tert G1;Tert G2;Tert G3;Tert G4;Tert G5;Tert G6;Tert G7;Tert G8;WT G1;WT G2;WT G3;WT G4;WT G5;WT G6;WT G7;WT G8;CRE G1;CRE G2;CRE G3;CRE G4;CRE G5;CRE G6;CRE G7;CRE G8;CRE G9
15790;374,1098761;19,05622392;POSmz374.11rt19.06;Deferasirox;Deferasirox_DIMBOA-Glc;ID: HMDB0015547_Name: Deferasirox_Molecular formula: C21H15N3O4_Identification method: HMDB All metabolites - M+H.txt;HMDB0015547;3;5,10E+05;0,911;0,277;0,252;0,010;1920976,875;1234523,25;1199213,875;1433058,5;80448,75781;1124985,125;1142202,5;34226,08984;43455,5625;642826,0625;43835,6875;308571,2813;36248,80469;27349,13867;1027325,188;131192,6875;1050434,75;908045,75;43419,64453;41956,60156;109828,5859;72309,21875;44267,09766;20547,42578;26790,35938
237;274,1122827;12,46895348;NEGmz274.112rt12.47;(±)-Ribaline;(±)-Ribaline_5-Amino-6-(4-hydroxy-2-butenoyl)-2,2-dimethyl-4-chromanone;ID: HMDB0033345_Name: (±)-Ribaline_Molecular formula: C15H17NO4_Identification method: HMDB All metabolites - M-H.txt;HMDB0033345;25;6,85E+06;1,059;0,465;0,493;0,010;1,95E+07;1,14E+07;9775716;1,21E+07;6711999;1,01E+07;1,07E+07;4499998;3805060;3977244,25;8209850;2217670,75;7555204,5;1769351,375;6880880;5042867,5;8246745,5;1,20E+07;5120816;4903294,5;2348307;4834114;2267425,5;3898823,5;3404324,75
7005;225,0370276;2,683186912;POSmz225.037rt2.68;Cysteinyl-Cysteine;Cysteinyl-Cysteine_Dehydrochorismic acid;ID: HMDB0028772_Name: Cysteinyl-Cysteine_Molecular formula: C6H12N2O3S2_Identification method: HMDB All metabolites - M+H.txt;HMDB0028772;25;6,96E+05;1,281;1,229;1,574;0,010;436988,25;320752,5625;388878,7813;440243,6563;631208,75;622316,25;389951,125;1118591,25;430568,2813;540925,375;450333,625;722263,25;736448,8125;1236652,25;692007,375;534240,9375;622649,4375;639120,0625;872344,3125;813003,4375;1140116;794615,0625;865248,1875;1112708,75;839845,5
6703;425,3752213;18,76189462;POSmz425.375rt18.76;Cycloeucalenone;Cycloeucalenone_31-Norcyclolaudenone_Taraxasterone_Moretenone_Anhydrosophoradiol_Momodicaursenol_gamma-Taraxasterone_Mangiferoleanone_alpha-Amyrone_Butyrospermone;ID: HMDB0030507_Name: Cycloeucalenone_Molecular formula: C30H48O_Identification method: HMDB All metabolites - M+H.txt;HMDB0030507;8;2,05E+05;1,301;0,309;0,401;0,010;466536,4063;413437,5;383352,0313;659354,125;117904,7578;349612,3438;349240,6563;168995,6406;96261,83594;285781,5625;59829,35547;65911,02344;103937,9922;47244,3125;171649,7656;66756,16406;445260,5313;302565,2813;89120,26563;78085,63281;73217,52344;52762;146432,4375;76319,44531;49370,3125
39455;609,2710285;22,3507391;POSmz609.271rt22.35;Harderoporphyrin;Harderoporphyrin;ID: HMDB0000683_Name: Harderoporphyrin_Molecular formula: C35H36N4O6_Identification method: HMDB All metabolites - M+H.txt;HMDB0000683;11;2,39E+05;0,968;3,849;3,725;0,010;140742,0781;47365,66406;44940,44922;37787,37109;55044,21484;12818,91699;220951,5625;101900,4766;238878,9844;346805,5625;941104,125;92383,59375;377183,1563;0;47553,87109;502386,875;154070,25;153773,7969;285226,0938;612399,875;94640,17969;479640,6875;268874,1563;117157,6172;606224,875
116;187,0969006;12,43794712;NEGmz187.097rt12.44;Azelaic acid;Azelaic acid_Nonate_cis- and trans-Ethyl 2,4-dimethyl-1,3-dioxolane-2-acetate_(+/-)-Ethyl 3-acetoxy-2-methylbutyrate_(+/-)-Methyl 5-acetoxyhexanoate_Butyl ethyl malonate_2,4-Dimethylpimelic acid_3-Methylsuberic acid_Diethyl methylsuccinate_Diethyl glutarate;ID: HMDB0000784_Name: Azelaic acid_Molecular formula: C9H16O4_Identification method: HMDB All metabolites - M-H.txt;HMDB0000784;25;2,41E+07;1,125;0,504;0,567;0,010;4,11E+07;4,35E+07;3,26E+07;2,43E+07;6,69E+07;1,97E+07;2,62E+07;2,73E+07;2,22E+07;1,71E+07;2,27E+07;1,62E+07;1,40E+07;1,89E+07;1,48E+07;1,59E+07;1,91E+07;1,60E+07;1,42E+07;1,98E+07;2,38E+07;1,83E+07;2,57E+07;2,04E+07;2,22E+07
816;385,1893384;17,53228914;NEGmz385.189rt17.53;Corchoionol C 9-glucoside;Corchoionol C 9-glucoside_Citroside A_Sonchuionoside C;ID: HMDB0029772_Name: Corchoionol C 9-glucoside_Molecular formula: C19H30O8_Identification method: HMDB All metabolites - M-H.txt;HMDB0029772;24;2,29E+06;0,998;0,424;0,424;0,010;4040209,75;2724069,5;2122473,25;4732283;3156216,75;7380524,5;5094093;932966,6875;1198269;1025335,5;1535015;1089497,375;2375693,75;971273,875;2539272;2069694,125;1885397,625;3584563,75;2141343,5;1894472;783149,5625;1343967,875;466859,375;1440723,75;839838,375
3696;761,3012098;15,98847235;POSmz761.301rt15.99;Bilirubin glucuronide;Bilirubin glucuronide_Albanin G_Mono(glucosyluronic acid)bilirubin;ID: HMDB0010332_Name: Bilirubin glucuronide_Molecular formula: C39H44N4O12_Identification method: HMDB All metabolites - M+H.txt;HMDB0010332;19;3,98E+05;0,375;0,353;0,133;0,010;1007047,063;710880;409670,375;760684,8125;0;2339239,75;1228736,875;170915,5156;227312,7188;109691,4219;155475,0938;151953,4063;633531,6875;251702,2344;433810,8438;377394,1875;84421,46875;135549,7188;271512,5938;109158,3672;126919,5859;0;47535,67188;99036,10938;114255,5703
1857;573,4153296;20,59001643;POSmz573.415rt20.59;22-Angeloylbarringtogenol C;22-Angeloylbarringtogenol C_(3b,5a,22E,24S)-Stigmasta-7,22,25-trien-3-ol 3-glucoside;ID: HMDB0032835_Name: 22-Angeloylbarringtogenol C_Molecular formula: C35H56O6_Identification method: HMDB All metabolites - M+H.txt;HMDB0032835;9;6,13E+05;1,524;0,152;0,231;0,010;2414008,5;2356245;1920752,875;1655513;78484,13281;1086705,125;1263289,5;83218,38281;84061,02344;69173,15625;72965;57143,14453;62940,04688;62094,59375;1164592,75;75620,9375;1300513,875;1179795;55653,94141;42689,15234;44316,11328;62399,875;50573,83984;38770,04297;52257,94531
5327;651,1642419;21,40153534;POSmz651.164rt21.4;6''-Malonylapiin;6''-Malonylapiin_3,4,5-Trimethoxyphenyl 2,6-digalloylglucoside;ID: HMDB0037601_Name: 6''-Malonylapiin_Molecular formula: C29H30O17_Identification method: HMDB All metabolites - M+H.txt;HMDB0037601;7;1,11E+05;1,391;0,136;0,189;0,010;637509,5625;344264,2188;382877,875;235682,9063;25287,75391;192060,8125;230408,2344;10647,56641;13115,09375;11487,86035;13677,81445;12886,14648;24609,29883;17866,64258;168993,0156;16900,60156;153690,9844;175362,3438;14162,79492;6683,911621;11584,35645;12314,00195;13170,19434;10522,44824;40027,21875
2581;299,1008905;9,464433799;POSmz299.101rt9.46;Amlexanox;Amlexanox_8-Deoxy-11-hydroxy-13-chlorogrosheimin;ID: HMDB0015160_Name: Amlexanox_Molecular formula: C16H14N2O4_Identification method: HMDB All metabolites - M+H.txt;HMDB0015160;24;9,21E+05;0,934;0,588;0,549;0,010;1594026,625;1015563,938;2149735;2096668,125;1138633,75;778237,3125;974655,75;694963,125;639228,5;912331,1875;452851,4375;664332,9375;1208764,75;386792,2813;800322,3125;1073319,25;1042566,625;637393;865180,625;842011,8125;455953,5938;818305,125;541034,1875;677095,625;566566,3125
6856;421,132016;2,44468457;POSmz421.132rt2.44;Artonol B;Artonol B_Flurbiprofen glucuronide;ID: HMDB0030488_Name: Artonol B_Molecular formula: C24H20O7_Identification method: HMDB All metabolites - M+H.txt;HMDB0030488;19;3,57E+05;1,064;0,510;0,543;0,010;451094,3125;728800,25;287249,9688;508356,0625;784209,0625;278748,9688;757023,625;412107,4688;203670,4375;181695,375;149281,8594;300062,5313;291139,875;270026,375;183200,3125;566667,8125;171554,3281;180392;272815,4063;259850,0469;140418,75;463637,375;334442;239229,2344;507142,0938
30228;212,9640805;24,59938727;POSmz212.964rt24.6;1,2-Ethanediyldicarbamodithioic acid;1,2-Ethanediyldicarbamodithioic acid;ID: HMDB0059917_Name: 1,2-Ethanediyldicarbamodithioic acid_Molecular formula: C4H8N2S4_Identification method: HMDB All metabolites - M+H.txt;HMDB0059917;17;2,37E+05;1,244;2,023;2,515;0,010;7494,411621;23182,01367;20801,89258;8072,345215;289513,0625;26905,70508;325208,0625;310900,9063;311984,5;326341,4063;330215,25;386442,125;344528,6875;345496,5625;0;2064,145508;371310,1875;5148,246094;382346,3125;384635,0938;340621,2813;331284,25;347750;359563,1563;341320,1563
39089;611,2889442;19,65453269;POSmz611.289rt19.65;Endomorphin-1;Endomorphin-1;ID: HMDB0005773_Name: Endomorphin-1_Molecular formula: C34H38N6O5_Identification method: HMDB All metabolites - M+H.txt;HMDB0005773;14;4,88E+05;1,055;6,183;6,520;0,010;136281,8125;113662,3594;86843,80469;109768,1953;120092,5547;26813,48633;107232,4375;139940,6094;397378,625;583971,0625;1530670,625;370109,1563;1236630,375;0;126110,0859;952365;75983,58594;194284,1875;581736;1167812,25;156592,5469;1231548,375;758606,4375;345837,5313;1653580,875
6123;372,1128601;12,1136542;NEGmz372.113rt12.11;Prasugrel;Prasugrel;ID: HMDB0015625_Name: Prasugrel_Molecular formula: C20H20FNO3S_Identification method: HMDB All metabolites - M-H.txt;HMDB0015625;23;2,15E+05;0,735;0,669;0,492;0,011;300341,0938;201528,7969;176870,7813;448445,8125;236500,1719;544860,4375;407117,375;103268,2734;182004,125;214480,9375;176736,7344;130041,0859;332528,1875;114202,0156;271680,7188;197546,3125;143960,4375;186845,5156;136230,7031;195077,0156;133022,6406;102909,4922;217730,2656;91106,72656;132439,1875
16357;385,3333252;20,65067347;NEGmz385.333rt20.65;DG(18:0e/2:0/0:0);DG(18:0e/2:0/0:0)_MG(0:0/20:0/0:0)_MG(20:0/0:0/0:0)_MG(i-20:0/0:0/0:0)_MG(0:0/i-20:0/0:0);ID: HMDB0011147_Name: DG(18:0e/2:0/0:0)_Molecular formula: C23H46O4_Identification method: HMDB All metabolites - M-H.txt;HMDB0011147;22;1,28E+05;1,035;0,291;0,302;0,011;216275,375;96734,57031;570189,25;247517,5938;392785,7813;301138,8438;46043,30078;99059,69531;150910,625;79446,20313;65499,82031;68847,88281;65743,57813;36186,33984;69426,07031;37549,52344;55237,58203;40512,46484;91332,89063;107248,8281;109213,4141;62404,09766;37606,21484;81445,00781;83201,20313
1470;105,0180247;1,789914708;NEGmz105.018rt1.79;Glyceric acid;Glyceric acid_L-Glyceric acid_D-2,3-Dihydroxypropanoic acid;ID: HMDB0000139_Name: Glyceric acid_Molecular formula: C3H6O4_Identification method: HMDB All metabolites - M-H.txt;HMDB0000139;25;3,66E+06;1,096;1,592;1,745;0,011;1996496,25;1307539,75;966405,5;2452134,5;4466930;2625979,25;5019216;1245072,375;5749504,5;3475635,5;3676819;4503204,5;2003429,75;2628162,25;4409252;5523225,5;4923272;5493509;3865186,75;5819199;2227154,5;5059156;3655394,75;4767775;3617303,75
2701;411,1036884;18,53889783;POSmz411.104rt18.54;3-(4-Hydroxybenzoyl)epicatechin;3-(4-Hydroxybenzoyl)epicatechin;ID: HMDB0039327_Name: 3-(4-Hydroxybenzoyl)epicatechin_Molecular formula: C22H18O8_Identification method: HMDB All metabolites - M+H.txt;HMDB0039327;9;5,59E+05;0,870;0,426;0,370;0,011;1499386,375;1008064,125;1222485,375;1475449,625;112510,0781;1087621,625;969590,9375;215319,2031;93425,78125;966601,4375;146403,1563;543575,9375;166300,5313;113361,6406;837826,375;365666,5313;895736,4375;798815,4375;123242,2188;185768,125;449508,9375;338905,75;145564,4063;126802,6484;98881,19531
46065;748,5811157;20,03648487;POSmz748.581rt20.04;PC(15:0/18:0);PC(15:0/18:0)_PC(18:0/15:0)_PE(14:0/22:0)_PE(16:0/20:0)_PE(18:0/18:0)_PE(20:0/16:0)_PE(22:0/14:0)_Phosphatidylethanolamine;ID: HMDB0007937_Name: PC(15:0/18:0)_Molecular formula: C41H82NO8P_Identification method: HMDB All metabolites - M+H.txt;HMDB0007937;12;5,23E+05;0,865;2,190;1,893;0,011;157741,4688;251170,375;163076,2969;162591,9844;328802,7188;222025,8281;522625,5625;648871,75;664972,375;519298,0625;834788,8125;703852,8125;448610,0313;1000242,375;361128,9063;847310,0625;287811,75;215326,3594;664848,25;763517,0625;584142,5;644772,8125;727358;570466,75;774838,1875
1538;582,2727832;13,0930006;NEGmz582.273rt13.09;Dihydroergotamine;Dihydroergotamine;ID: HMDB0014465_Name: Dihydroergotamine_Molecular formula: C33H37N5O5_Identification method: HMDB All metabolites - M-H.txt;HMDB0014465;25;2,15E+06;1,129;1,292;1,458;0,011;1891126;1763506;1822537,125;1838799,75;1372263,25;1204509,375;1257500,625;2523062;2910125;2656658,5;1877684,5;2553749,25;847846,75;3788619,75;1363661,75;1670405,375;1770300,375;1974639,25;2572825;1822138,125;3218602;2063638,125;3071566,75;3484251;2454539,5
1045;370,160722;8,831094055;POSmz370.161rt8.83;7-Hydroxydehydroglaucine;7-Hydroxydehydroglaucine_Romucosine D;ID: HMDB0033084_Name: 7-Hydroxydehydroglaucine_Molecular formula: C21H23NO5_Identification method: HMDB All metabolites - M+H.txt;HMDB0033084;25;2,80E+06;1,107;0,596;0,660;0,011;4777434,5;3036564,75;4280545;5160723;3232492,75;2717317;4360254;2399996,5;1200204,5;2886803,25;951485,75;1756346,75;5231733;957779,625;1815041,25;3073892,25;2212043,75;1396807,75;2416466,5;2032778,75;1553115;3687957,5;3197490,25;3103670;2663122,75
33432;136,0649411;23,38915757;POSmz136.065rt23.39;4-(Hydroxymethyl)benzenediazonium(1+);4-(Hydroxymethyl)benzenediazonium(1+);ID: HMDB0032593_Name: 4-(Hydroxymethyl)benzenediazonium(1+)_Molecular formula: C7H7N2O_Identification method: HMDB All metabolites - M+H.txt;HMDB0032593;3;1,55E+05;0,559;0,457;0,256;0,011;480802,6875;329880,2188;340495,2813;293274,75;3886,045166;390674,5625;383783,4063;3425,846924;110007,8906;28576,92383;4896,282227;85570,03906;110817,6406;24091,46484;288029,25;366088,6875;165745,625;330005,25;73447,89063;26399,86914;0;26384,27148;18088,03125;0;0
143;527,2701428;13,36069452;NEGmz527.27rt13.36;Physapubenolide;Physapubenolide_Ganoderenic acid E_20-Hydroxy-3,7,11,15,23-pentaoxolanost-8-en-26-oic acid_Artenolide;ID: HMDB0033976_Name: Physapubenolide_Molecular formula: C30H40O8_Identification method: HMDB All metabolites - M-H.txt;HMDB0033976;25;2,06E+07;0,781;0,485;0,378;0,011;3,50E+07;7,17E+07;2,24E+07;3,44E+07;2,54E+07;2,08E+07;5,41E+07;6310267,5;1,09E+07;2,07E+07;1,91E+07;7306290;3,17E+07;7429922;2,36E+07;1,02E+07;2,55E+07;1,91E+07;1,33E+07;9404556;6792456;1,13E+07;5901650,5;9408411;1,43E+07
4169;204,0662128;11,68022013;NEGmz204.066rt11.68;Indolelactic acid;Indolelactic acid_5-Methoxyindoleacetate_Cinnamoylglycine_Edulitine_Methyl 1-methoxy-1H-indole-3-carboxylate_3-Indolehydracrylic acid;ID: HMDB0000671_Name: Indolelactic acid_Molecular formula: C11H11NO3_Identification method: HMDB All metabolites - M-H.txt;HMDB0000671;16;1,67E+05;0,923;0,471;0,434;0,011;516668,9375;335754,1875;331680,7813;145482,5781;278594,625;316552,2813;126585,5078;77238,94531;89486,4375;107941,5547;178946,625;82465,23438;94905,25;81158,48438;212679,4688;154345,625;129166,8594;158578,2656;136339,1563;220429,1094;40739,80078;126333,3047;48549,68359;93137,76563;87056,05469
17763;804,5256116;20,55436162;NEGmz804.526rt20.55;3-O-Sulfogalactosylceramide (d18:1/18:1(9Z));3-O-Sulfogalactosylceramide (d18:1/18:1(9Z));ID: HMDB0012317_Name: 3-O-Sulfogalactosylceramide (d18:1/18:1(9Z))_Molecular formula: C42H79NO11S_Identification method: HMDB All metabolites - M-H.txt;HMDB0012317;3;1,52E+05;1,065;0,061;0,065;0,011;424299,1563;454586,0938;684720;1253623,875;276738,6875;205598,5313;27200,77734;21514,66211;25836,08984;28928,21094;24024,30273;20931,70898;27011,14453;26633,56641;27955,08984;22164,62695;29370,625;25152,42578;27132,19336;26887,19727;23806,76367;24463,95703;26676,94336;27848,59375;32505,94922
4259;395,0840441;2,451541995;NEGmz395.084rt2.45;Thiazopyr;Thiazopyr;ID: HMDB0037058_Name: Thiazopyr_Molecular formula: C16H17F5N2O2S_Identification method: HMDB All metabolites - M-H.txt;HMDB0037058;11;2,09E+05;1,173;0,187;0,220;0,011;503774,75;1250406,375;439283,6875;354320,6563;139516,625;455249,0938;392323,9063;104914,4844;319589,1875;96669,29688;42416,1875;0;75376,90625;71949,35156;41612,24609;34001,79297;66199,90625;24447,14258;214141,0469;31756,69531;250321,25;0;40874,69922;199873,1094;72154,35938
3424;583,2768225;13,06017729;NEGmz583.277rt13.06;Ouabain;Ouabain_Glycosides;ID: HMDB0015224_Name: Ouabain_Molecular formula: C29H44O12_Identification method: HMDB All metabolites - M-H.txt;HMDB0015224;23;7,38E+05;1,225;1,102;1,349;0,011;659115,25;646515,25;762723,375;644148,3125;521902,6563;541254,125;555499,6875;767585,0625;1008224,5;801576,4375;563205,9375;741453,8125;473434,2188;1126171,25;280515,125;623475,125;663857,1875;647760,6875;734328,375;729722,625;1032134,375;726532,125;1156749,625;1069127,75;979254,5625
1429;341,1960583;18,60861276;NEGmz341.196rt18.61;2,3-Dinor-6-keto-prostaglandin F1 a;2,3-Dinor-6-keto-prostaglandin F1 a_2,3-Dinor-TXB2_(-)-11-Hydroxy-9,15,16-trioxooctadecanoic acid_Monic acid_2,3-dinor-6-oxoprostaglandin F1alpha;ID: HMDB0002277_Name: 2,3-Dinor-6-keto-prostaglandin F1 a_Molecular formula: C18H30O6_Identification method: HMDB All metabolites - M-H.txt;HMDB0002277;25;1,90E+06;1,005;0,252;0,253;0,011;2078818,5;6504799,5;9765712;4767549;2644888;2562237;1366746,875;1261502,875;829974,4375;1145304,25;1191380,25;893228,125;983526,375;762177,75;921576,4375;1068470,125;657799,9375;1025468,938;1385588,625;979750,8125;1535315,375;1082069,25;778129,9375;656784,9375;709884,4375
5910;380,1541913;16,04474606;NEGmz380.154rt16.04;Cis-zeatin-7-N-glucoside;Cis-zeatin-7-N-glucoside_Cis-zeatin-9-N-glucoside_Cis-zeatin-O-glucoside_Azelastine_Raphanatin_(R)-Pantothenic acid 4'-O-b-D-glucoside_cis-Zeatin 9-glucoside;ID: HMDB0012201_Name: Cis-zeatin-7-N-glucoside_Molecular formula: C16H23N5O6_Identification method: HMDB All metabolites - M-H.txt;HMDB0012201;20;1,86E+05;1,070;0,474;0,507;0,011;315542,9063;282893,2188;266538,8125;429864;207902,1094;392738,6875;287228,4063;88991,19531;142600,5313;90488,03125;153897,2031;93453,30469;209953,4844;54876,88281;225653,2031;106399,7344;215075,6094;350594,8125;158453,7969;146197,4063;73535,52344;124337,5703;41484,98828;97936,5;88983,97656
119;483,3164355;18,70156513;NEGmz483.316rt18.7;Liquoric acid;Liquoric acid_24-Hydroxyglabrolide_Ganolucidic acid E_21-Hydroxyisoglabrolide;ID: HMDB0034512_Name: Liquoric acid_Molecular formula: C30H44O5_Identification method: HMDB All metabolites - M-H.txt;HMDB0034512;25;2,14E+07;0,643;0,745;0,479;0,011;4,06E+07;2,87E+07;5,19E+07;2,93E+07;2,92E+07;2,37E+07;1,50E+07;1,57E+07;1,53E+07;1,15E+07;1,36E+07;1,27E+07;4,67E+07;8035966;3,91E+07;2,75E+07;1,04E+07;1,45E+07;1,48E+07;3,56E+07;7964779;1,00E+07;4951091;7913517,5;2,01E+07
28755;194,042561;24,63217915;POSmz194.043rt24.63;5,6-Dihydroxyindole-2-carboxylic acid;5,6-Dihydroxyindole-2-carboxylic acid_L-Dopachrome_D-Dopachrome_Aldehydo-L-iduronate;ID: HMDB0001253_Name: 5,6-Dihydroxyindole-2-carboxylic acid_Molecular formula: C9H7NO4_Identification method: HMDB All metabolites - M+H.txt;HMDB0001253;17;1,77E+06;1,207;2,174;2,625;0,011;12782,0459;14192,30176;19889,85938;46041,04297;2328578,25;70544,8125;2432303,25;2296030,5;2523586,5;2584823,75;2552622;2659444,25;2823904,75;2461424,5;28971,72656;60655,32422;2718516,25;60323,66016;2801604,75;2723926,25;2802687;2529445,75;2571692;2537512,5;2572913,25
17590;136,0217627;4,13281127;POSmz136.022rt4.13;Benzothiazole;Benzothiazole;ID: HMDB0032930_Name: Benzothiazole_Molecular formula: C7H5NS_Identification method: HMDB All metabolites - M+H.txt;HMDB0032930;8;2,45E+05;0,962;0,868;0,835;0,011;315028,3125;285164,9688;272049,75;282541,3438;251726,4219;273166,0313;242985,3125;257456,5313;217919,1094;259848,9531;238443,6875;235652,5469;256620,8125;242545,2031;211957,0313;229579,2813;268643,5;201268,1094;255173,2813;203273,8438;191688,3594;195668,3281;204237;299128,375;228710,8906
1190;356,1543054;15,60379972;NEGmz356.154rt15.6;5-Chloro-2-(3,5-di-tert-butyl-2-hydroxyphenyl)-2H-benzotriazole;5-Chloro-2-(3,5-di-tert-butyl-2-hydroxyphenyl)-2H-benzotriazole;ID: HMDB0041339_Name: 5-Chloro-2-(3,5-di-tert-butyl-2-hydroxyphenyl)-2H-benzotriazole_Molecular formula: C20H24ClN3O_Identification method: HMDB All metabolites - M-H.txt;HMDB0041339;25;1,87E+06;1,084;0,473;0,513;0,011;2564017,5;3583052,25;3572496;3611265;1535534,625;3700216;3300427,75;976210,75;777195,4375;1047967;1612543,75;763225,375;1889791,375;489442,3438;2512632,75;1712656,625;2251313,75;3462804;1691296,5;1392635,875;571748,5;1186250,875;558500,0625;956011,0625;1109905,625
2041;432,1713928;1,7546438;POSmz432.171rt1.75;Oxynarcotine;Oxynarcotine;ID: HMDB0030247_Name: Oxynarcotine_Molecular formula: C22H25NO8_Identification method: HMDB All metabolites - M+H.txt;HMDB0030247;25;1,73E+06;0,886;0,719;0,637;0,011;2159745,25;2945045;2383977,25;2348910;1975490,625;1684799,125;3248104;1055137,875;1809420,5;2015519,625;1238667,375;1558775,5;2121724,75;1131572;1378409,125;1553593,5;1046975,625;1168771,625;1998569,75;2015117,25;912130,3125;1806026,25;1428094,75;1510076;875534,6875
76;173,0082959;2,767295541;NEGmz173.008rt2.77;cis-Aconitic acid;cis-Aconitic acid_trans-Aconitic acid_Dehydroascorbic acid_2,5-Dimethyl-3-(methyldithio)furan;ID: HMDB0000072_Name: cis-Aconitic acid_Molecular formula: C6H6O6_Identification method: HMDB All metabolites - M-H.txt;HMDB0000072;25;1,47E+07;0,767;0,446;0,343;0,011;5,60E+07;3,26E+07;2,83E+07;3,35E+07;2,48E+07;1,24E+07;5387947,5;7001443,5;4333883;4318451,5;4858238;1,36E+07;1,06E+07;7569340;2,13E+07;2,27E+07;1,01E+07;4843454,5;1,16E+07;9984733;1,10E+07;5708891;6969976,5;4379249,5;1,25E+07
173;370,1700604;12,891578;NEGmz370.17rt12.89;N-[2-(3,4-Dimethoxyphenyl)ethyl]-3,4-dimethoxycinnamic acid amide;N-[2-(3,4-Dimethoxyphenyl)ethyl]-3,4-dimethoxycinnamic acid amide;ID: HMDB0032226_Name: N-[2-(3,4-Dimethoxyphenyl)ethyl]-3,4-dimethoxycinnamic acid amide_Molecular formula: C21H25NO5_Identification method: HMDB All metabolites - M-H.txt;HMDB0032226;25;1,07E+07;0,805;0,610;0,491;0,011;2,89E+07;1,84E+07;9554042;2,03E+07;1,30E+07;1,51E+07;1,37E+07;4608249;6172877;6588749,5;1,04E+07;7004069;1,91E+07;3440337,75;1,54E+07;7249337,5;1,24E+07;1,34E+07;8450414;6337501,5;3831390,5;8395593;3908516,75;5810152;5690848
520;433,2370422;18,37739548;NEGmz433.237rt18.38;LPA(0:0/18:2(9Z,12Z));LPA(0:0/18:2(9Z,12Z))_LPA(18:2(9Z,12Z)/0:0);ID: HMDB0007852_Name: LPA(0:0/18:2(9Z,12Z))_Molecular formula: C21H39O7P_Identification method: HMDB All metabolites - M-H.txt;HMDB0007852;25;6,61E+06;1,031;0,441;0,455;0,011;7114707;1,87E+07;1,99E+07;1,03E+07;9503600;4976384;1,02E+07;3844585,75;5394498;5126370;3856901;6599664,5;4005429;2694578,25;4025850,5;5576617;4483895,5;3816683,25;4213105,5;5005435;4123514,25;3905033,75;4601027;6442708,5;6656596,5
182;152,0567993;8,672869764;POSmz152.057rt8.67;Guanine;Guanine_2-Hydroxyadenine_8-Hydroxyadenine;ID: HMDB0000132_Name: Guanine_Molecular formula: C5H5N5O_Identification method: HMDB All metabolites - M+H.txt;HMDB0000132;25;1,78E+07;1,174;0,543;0,637;0,011;3,69E+07;2,12E+07;1,81E+07;2,61E+07;3,69E+07;2,48E+07;2,02E+07;1,33E+07;1,65E+07;1,51E+07;6731728;1,38E+07;1,64E+07;4252709,5;1,98E+07;1,46E+07;1,26E+07;9881659;1,63E+07;2,00E+07;1,33E+07;1,72E+07;1,99E+07;1,89E+07;1,35E+07
