GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	A9X6Q5	klf4	GO:0072089	stem cell proliferation	P
UniProtKB	A9Y2A6	hmx4	GO:1900052	regulation of retinoic acid biosynthetic process	P
UniProtKB	B0BLX4	fbxo2	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	B0BLX4	fbxo2	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	B0CLY9	si:dkey-31e10.1	GO:0150079	negative regulation of neuroinflammatory response	P
UniProtKB	B0CM08	sema3h	GO:0001755	neural crest cell migration	P
UniProtKB	B0JZB3	mogat3a	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	B0LVF0	zeb2b	GO:0001755	neural crest cell migration	P
UniProtKB	B0R023	nedd8l	GO:0019941	modification-dependent protein catabolic process	P
UniProtKB	B0R027	psmb11a	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	B0R027	psmb11a	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	B0R028	psmb5	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	B0R028	psmb5	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	B0R028	psmb5	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	B0R0D7	coro1ca	GO:0001755	neural crest cell migration	P
UniProtKB	B0R0D7	coro1ca	GO:0001755	neural crest cell migration	P
UniProtKB	B0R0G0	CH211-208M1.6-001	GO:0090141	positive regulation of mitochondrial fission	P
UniProtKB	B0R0Q2	igf1rb	GO:0005009	insulin receptor activity	F
UniProtKB	B0R0Q2	igf1rb	GO:0042593	glucose homeostasis	P
UniProtKB	B0R0Q2	igf1rb	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	B0R189	si:ch211-202a12.4	GO:0019941	modification-dependent protein catabolic process	P
UniProtKB	B0R193	ubb	GO:0019941	modification-dependent protein catabolic process	P
UniProtKB	B0R1C3	gcgb	GO:0042594	response to starvation	P
UniProtKB	B0R1D0	psmc4	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	B0S4Z7	fzr1a	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	B0S581	dnmt3ba	GO:0090116	C-5 methylation of cytosine	P
UniProtKB	B0S581	dnmt3ba	GO:0051718	DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates	F
UniProtKB	B0S581	dnmt3ba	GO:0006306	DNA methylation	P
UniProtKB	B0S581	dnmt3ba	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	B0S581	dnmt3ba	GO:0006306	DNA methylation	P
UniProtKB	B0S581	dnmt3ba	GO:0006306	DNA methylation	P
UniProtKB	B0S5C5	acaa2	GO:0031998	regulation of fatty acid beta-oxidation	P
UniProtKB	B0S5G4	dnajc15	GO:0030150	protein import into mitochondrial matrix	P
UniProtKB	B0S5G6	sema3gb	GO:0001755	neural crest cell migration	P
UniProtKB	B0S5G6	sema3gb	GO:0001755	neural crest cell migration	P
UniProtKB	B0S5G6	sema3gb	GO:0001755	neural crest cell migration	P
UniProtKB	B0S5G6	sema3gb	GO:0001755	neural crest cell migration	P
UniProtKB	B0S5J2	tmem59	GO:0010508	positive regulation of autophagy	P
UniProtKB	B0S5M0	snx4	GO:2000786	positive regulation of autophagosome assembly	P
UniProtKB	B0S5M1	snx4	GO:2000786	positive regulation of autophagosome assembly	P
UniProtKB	B0S5W3	spsb4a	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	B0S613	ufd1l	GO:0071712	ER-associated misfolded protein catabolic process	P
UniProtKB	B0S613	ufd1l	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	B0S613	ufd1l	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B0S614	ufd1l	GO:0071712	ER-associated misfolded protein catabolic process	P
UniProtKB	B0S614	ufd1l	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	B0S614	ufd1l	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B0S696	tbc1d25	GO:1901096	regulation of autophagosome maturation	P
UniProtKB	B0S6D0	nrp2b	GO:0001755	neural crest cell migration	P
UniProtKB	B0S6K0	sik1	GO:0042149	cellular response to glucose starvation	P
UniProtKB	B0S6V6	pik3r1	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	B0S6V7	pik3r1	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	B0S6W0	tmtc4	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	B0S6W1	tmtc4	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	B0S6W2	tmtc4	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	B0S6W3	tmtc4	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	B0S6W6	nalcn	GO:0032230	positive regulation of synaptic transmission, GABAergic	P
UniProtKB	B0S6X1	htr1aa	GO:0046883	regulation of hormone secretion	P
UniProtKB	B0S6Y3	furina	GO:0016486	peptide hormone processing	P
UniProtKB	B0S729	cdc16	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	B0S7J2	paxx	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	B0S7J2	paxx	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	B0S7L1	wipi1	GO:0034497	protein localization to phagophore assembly site	P
UniProtKB	B0S8G3	col18a1a	GO:0001755	neural crest cell migration	P
UniProtKB	B0S8G4	col18a1a	GO:0001755	neural crest cell migration	P
UniProtKB	B0S8G5	col18a1a	GO:0001755	neural crest cell migration	P
UniProtKB	B0UX67	mtor	GO:0016242	negative regulation of macroautophagy	P
UniProtKB	B0UXS1	foxred2	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	B0UXS1	foxred2	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	B0UXY9	faf1	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	B0UY40	cop1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	B0UY56	tnfaip6	GO:0050728	negative regulation of inflammatory response	P
UniProtKB	B0UY57	rif1	GO:0000723	telomere maintenance	P
UniProtKB	B0UYJ2	usp11	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B0V1G1	serp2	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	B0V1H3	si:ch211-195h23.3	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	B0V1H8	nr1i2	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	B0V1H8	nr1i2	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	B0V1H8	nr1i2	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	B0V1H8	nr1i2	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	B0V1H8	nr1i2	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	B0V1H8	nr1i2	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	B0V1S3	rimbp2b	GO:0007274	neuromuscular synaptic transmission	P
UniProtKB	B0V1T0	gpx1a	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	B0V222	cdc16	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	B0V237	jak3	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	P
UniProtKB	B0V2R4	notch2	GO:0042593	glucose homeostasis	P
UniProtKB	B0V2S2	dclre1b	GO:0031848	protection from non-homologous end joining at telomere	P
UniProtKB	B0V2S2	dclre1b	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	B0V2S2	dclre1b	GO:0031627	telomeric loop formation	P
UniProtKB	B0V2S2	dclre1b	GO:0031848	protection from non-homologous end joining at telomere	P
UniProtKB	B0V2S2	dclre1b	GO:0031848	protection from non-homologous end joining at telomere	P
UniProtKB	B0V2S2	dclre1b	GO:0031860	telomeric 3' overhang formation	P
UniProtKB	B0V2S2	dclre1b	GO:0000723	telomere maintenance	P
UniProtKB	B0V2S5	rnf11b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B0V2X4	gria2a	GO:0014032	neural crest cell development	P
UniProtKB	B0V2X6	gria2a	GO:0014032	neural crest cell development	P
UniProtKB	B0V339	ormdl1	GO:0090155	negative regulation of sphingolipid biosynthetic process	P
UniProtKB	B0V339	ormdl1	GO:2000303	regulation of ceramide biosynthetic process	P
UniProtKB	B0V3V6	pgr	GO:0030518	intracellular steroid hormone receptor signaling pathway	P
UniProtKB	B0V3V6	pgr	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	B0V3V6	pgr	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	B1H1G8	spsb3a	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	B1H1J8	nox1	GO:0042554	superoxide anion generation	P
UniProtKB	B1H1J8	nox1	GO:0042554	superoxide anion generation	P
UniProtKB	B1H1K8	zgc:77614	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B1H1M0	rnf139	GO:0036503	ERAD pathway	P
UniProtKB	B1NAT5	nr3c1	GO:0030518	intracellular steroid hormone receptor signaling pathway	P
UniProtKB	B1NAT5	nr3c1	GO:0042921	glucocorticoid receptor signaling pathway	P
UniProtKB	B1NAT5	nr3c1	GO:0043402	glucocorticoid mediated signaling pathway	P
UniProtKB	B1NAT5	nr3c1	GO:0004883	nuclear glucocorticoid receptor activity	F
UniProtKB	B1NAT5	nr3c1	GO:0004883	nuclear glucocorticoid receptor activity	F
UniProtKB	B1Q006	mboat4	GO:0032094	response to food	P
UniProtKB	B1WB84	ntan1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B2GNP5	usp44	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B2GQG4	fbxo9	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	B2GRB2	psmb6	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	B2GRB2	psmb6	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	B2GRH9	sod1	GO:0006801	superoxide metabolic process	P
UniProtKB	B2GRH9	sod1	GO:0004784	superoxide dismutase activity	F
UniProtKB	B2GRH9	sod1	GO:0004784	superoxide dismutase activity	F
UniProtKB	B2GRH9	sod1	GO:0019430	removal of superoxide radicals	P
UniProtKB	B2GRH9	sod1	GO:0019430	removal of superoxide radicals	P
UniProtKB	B2GRZ6	cxxc1b	GO:0032776	DNA methylation on cytosine	P
UniProtKB	B2GSS7	cul4a	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	B2GSS7	cul4a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B2GSZ9	edem1	GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	P
UniProtKB	B2GSZ9	edem1	GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	P
UniProtKB	B2GT35	ctsf	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	B2GTJ5	psmb9a	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	B2GTJ5	psmb9a	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	B2KUA9	mych	GO:0014032	neural crest cell development	P
UniProtKB	B2KUA9	mych	GO:0014032	neural crest cell development	P
UniProtKB	B2KUA9	mych	GO:0014032	neural crest cell development	P
UniProtKB	B2ZGJ1	chat	GO:0007274	neuromuscular synaptic transmission	P
UniProtKB	B3DFL2	paxx	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	B3DFL2	paxx	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	B3DFP6	nrp2a	GO:0001755	neural crest cell migration	P
UniProtKB	B3DFQ0	thrsp	GO:0046890	regulation of lipid biosynthetic process	P
UniProtKB	B3DFS2	pcsk5b	GO:0016486	peptide hormone processing	P
UniProtKB	B3DFS9	myh11a	GO:0072593	reactive oxygen species metabolic process	P
UniProtKB	B3DFU2	nmbb	GO:0046887	positive regulation of hormone secretion	P
UniProtKB	B3DFU6	tysnd1	GO:0031998	regulation of fatty acid beta-oxidation	P
UniProtKB	B3DG31	psma2b	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	B3DG31	psma2b	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	B3DG31	psma2b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B3DG77	rxrbb	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	B3DG77	rxrbb	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	B3DGP1	esr1	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	B3DGP1	esr1	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	B3DGP1	esr1	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	B3DGP2	dnmt3bb.2	GO:0090116	C-5 methylation of cytosine	P
UniProtKB	B3DGP2	dnmt3bb.2	GO:0051718	DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates	F
UniProtKB	B3DGP2	dnmt3bb.2	GO:0006306	DNA methylation	P
UniProtKB	B3DGP2	dnmt3bb.2	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	B3DGP2	dnmt3bb.2	GO:0032776	DNA methylation on cytosine	P
UniProtKB	B3DGT8	prickle1a	GO:0001755	neural crest cell migration	P
UniProtKB	B3DGV1	stat6	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	P
UniProtKB	B3DGY1	chrna2a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	B3DGY1	chrna2a	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	B3DGY1	chrna2a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	B3DGY9	acd	GO:0016233	telomere capping	P
UniProtKB	B3DGY9	acd	GO:0016233	telomere capping	P
UniProtKB	B3DGY9	acd	GO:0000723	telomere maintenance	P
UniProtKB	B3DGY9	acd	GO:0007004	telomere maintenance via telomerase	P
UniProtKB	B3DGZ8	dnmt3ab	GO:0032776	DNA methylation on cytosine	P
UniProtKB	B3DGZ8	dnmt3ab	GO:0009008	DNA-methyltransferase activity	F
UniProtKB	B3DGZ8	dnmt3ab	GO:0006306	DNA methylation	P
UniProtKB	B3DGZ8	dnmt3ab	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	B3DGZ8	dnmt3ab	GO:0090116	C-5 methylation of cytosine	P
UniProtKB	B3DH13	chrna7a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	B3DH13	chrna7a	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	B3DH13	chrna7a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	B3DH46	erbb3b	GO:0001755	neural crest cell migration	P
UniProtKB	B3DH46	erbb3b	GO:0014032	neural crest cell development	P
UniProtKB	B3DH46	erbb3b	GO:0014032	neural crest cell development	P
UniProtKB	B3DH66	gria2a	GO:0014032	neural crest cell development	P
UniProtKB	B3DH74	plcg1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DH74	plcg1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DH80	cyp17a1	GO:0042446	hormone biosynthetic process	P
UniProtKB	B3DHG9	pik3r2	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	B3DHM1	zgc:194655	GO:0019941	modification-dependent protein catabolic process	P
UniProtKB	B3DHS1	macir	GO:0050728	negative regulation of inflammatory response	P
UniProtKB	B3DI88	rhot1b	GO:0047497	mitochondrion transport along microtubule	P
UniProtKB	B3DIC3	camkk1b	GO:0061762	CAMKK-AMPK signaling cascade	P
UniProtKB	B3DID0	faf2	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	B3DIP4	LOC792613	GO:0050994	regulation of lipid catabolic process	P
UniProtKB	B3DIQ7	mettl22	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DIT7	sema3gb	GO:0001755	neural crest cell migration	P
UniProtKB	B3DIT7	sema3gb	GO:0001755	neural crest cell migration	P
UniProtKB	B3DIT7	sema3gb	GO:0001755	neural crest cell migration	P
UniProtKB	B3DIT7	sema3gb	GO:0001755	neural crest cell migration	P
UniProtKB	B3DIU0	lpin1a	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	B3DIU0	lpin1a	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	B3DIU0	lpin1a	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	B3DIU1	cul3b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B3DIW1	si:ch211-278j3.3	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B3DIY0	rc3h1a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	B3DIZ0	esrrgb	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	B3DIZ0	esrrgb	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	B3DIZ2	tert	GO:0007004	telomere maintenance via telomerase	P
UniProtKB	B3DIZ2	tert	GO:0007004	telomere maintenance via telomerase	P
UniProtKB	B3DJA3	chrm5a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	B3DJA3	chrm5a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	B3DJA3	chrm5a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	B3DJD1	epas1b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DJD1	epas1b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DJD1	epas1b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DJD1	epas1b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DJD1	epas1b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DJD1	epas1b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DJD1	epas1b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DJD1	epas1b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DJD1	epas1b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DJD1	epas1b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	B3DJF2	wdtc1	GO:0045717	negative regulation of fatty acid biosynthetic process	P
UniProtKB	B3DJG5	ptprna	GO:0035773	insulin secretion involved in cellular response to glucose stimulus	P
UniProtKB	B3DJH4	ptprn2	GO:0035773	insulin secretion involved in cellular response to glucose stimulus	P
UniProtKB	B3DJN5	dnmt3ba	GO:0090116	C-5 methylation of cytosine	P
UniProtKB	B3DJN5	dnmt3ba	GO:0051718	DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates	F
UniProtKB	B3DJN5	dnmt3ba	GO:0009008	DNA-methyltransferase activity	F
UniProtKB	B3DJN5	dnmt3ba	GO:0006306	DNA methylation	P
UniProtKB	B3DJN5	dnmt3ba	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	B3DJN5	dnmt3ba	GO:0006306	DNA methylation	P
UniProtKB	B3DJN5	dnmt3ba	GO:0006306	DNA methylation	P
UniProtKB	B3DJP3	tncb	GO:0001755	neural crest cell migration	P
UniProtKB	B3DK07	kat6a	GO:0014036	neural crest cell fate specification	P
UniProtKB	B3DK36	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	B3DK36	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	B3DK36	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	B3DK36	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	B3DK52	igf1ra	GO:0005009	insulin receptor activity	F
UniProtKB	B3DK52	igf1ra	GO:0042593	glucose homeostasis	P
UniProtKB	B3DK52	igf1ra	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	B3DK91	sema3fa	GO:0001755	neural crest cell migration	P
UniProtKB	B3DK91	sema3fa	GO:0001755	neural crest cell migration	P
UniProtKB	B3DK99	nrg1	GO:0001755	neural crest cell migration	P
UniProtKB	B3DKA1	dntt	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	B3DKH9	LOC561596	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	B3DKL6	dnmt1	GO:0090116	C-5 methylation of cytosine	P
UniProtKB	B3DKL6	dnmt1	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	B3DKL6	dnmt1	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	B3DKL6	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	B3DKL6	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	B3DKL6	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	B3DKL6	dnmt1	GO:0051718	DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates	F
UniProtKB	B3DKL6	dnmt1	GO:0006306	DNA methylation	P
UniProtKB	B3DKL6	dnmt1	GO:0006306	DNA methylation	P
UniProtKB	B3DKL6	dnmt1	GO:0006306	DNA methylation	P
UniProtKB	B3DKL6	dnmt1	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	B3DKL6	dnmt1	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	B3DKL7	dnmt1	GO:0090116	C-5 methylation of cytosine	P
UniProtKB	B3DKL7	dnmt1	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	B3DKL7	dnmt1	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	F
UniProtKB	B3DKL7	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	B3DKL7	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	B3DKL7	dnmt1	GO:0032776	DNA methylation on cytosine	P
UniProtKB	B3DKL7	dnmt1	GO:0051718	DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates	F
UniProtKB	B3DKL7	dnmt1	GO:0006306	DNA methylation	P
UniProtKB	B3DKL7	dnmt1	GO:0006306	DNA methylation	P
UniProtKB	B3DKL7	dnmt1	GO:0006306	DNA methylation	P
